0.004019975662231445,0,0,0,0
0.008161783218383789,0,0,0,0
0.012149572372436523,0,0,0,0
0.016140460968017578,1567,427,0,0
0.020129919052124023,1567,427,0,0
0.02411937713623047,1564,429,0,0
0.028107166290283203,1564,429,0,0
0.032125234603881836,1561,431,0,0
0.03608584403991699,1561,431,0,0
0.04007530212402344,1559,432,0,0
0.0440669059753418,1559,432,0,0
0.048082828521728516,1558,432,0,0
0.052043914794921875,1558,432,0,0
0.05603313446044922,1555,433,0,0
0.06002306938171387,1555,433,0,0
0.06401228904724121,1554,433,0,0
0.06800079345703125,1554,433,0,0
0.0719900131225586,1554,433,0,0
0.07598042488098145,1554,433,0,0
0.07999730110168457,1551,435,0,0
0.08398175239562988,1551,435,0,0
0.08797574043273926,1551,435,0,0
0.0919656753540039,1551,435,0,0
0.09592580795288086,1550,436,0,0
0.0999155044555664,1550,436,0,0
0.10390591621398926,1550,436,0,0
0.1078953742980957,1550,436,0,0
0.11188340187072754,1550,436,0,0
0.11589622497558594,1550,436,0,0
0.11989450454711914,1550,436,0,0
0.12385201454162598,1550,436,0,0
0.12784075736999512,1550,436,0,0
0.13182997703552246,1550,436,0,0
0.135819673538208,1550,436,0,0
0.13980889320373535,1550,436,0,0
0.14382696151733398,1550,436,0,0
0.14778828620910645,1550,436,0,0
0.1517772674560547,1550,436,0,0
0.15576601028442383,1550,436,0,0
0.15975570678710938,1550,436,0,0
0.16374588012695312,1550,436,0,0
0.16773414611816406,1550,436,0,0
0.1717233657836914,1550,436,0,0
0.17571282386779785,1550,436,0,0
0.1797020435333252,1550,436,0,0
0.18369126319885254,1550,436,0,0
0.1876816749572754,1550,436,0,0
0.19167041778564453,1550,436,0,0
0.20733118057250977,1550,436,0,0
0.2229750156402588,1550,436,0,0
0.23859691619873047,1550,436,0,0
0.25422191619873047,1550,436,0,0
0.26984405517578125,1550,436,0,0
0.2854654788970947,1550,436,0,0
0.3010585308074951,1550,436,0,0
0.3166794776916504,1550,436,0,0
0.33232760429382324,1550,436,0,0
0.34795069694519043,1550,436,0,0
0.363567590713501,1550,436,0,0
0.3791673183441162,1550,436,0,0
0.3947868347167969,1550,436,0,0
0.41043615341186523,1550,436,0,0
0.426058292388916,1550,436,0,0
0.4416508674621582,1550,436,0,0
0.45729994773864746,1550,436,0,0
0.47292160987854004,1550,436,0,0
0.4885427951812744,1550,436,0,0
0.5041649341583252,1550,436,0,0
0.5197873115539551,1550,436,0,0
0.5353817939758301,1550,436,0,0
0.5510282516479492,1550,436,0,0
0.5666487216949463,1550,436,0,0
0.5704519748687744,1550,436,0,0
0.5744419097900391,1550,436,0,0
0.5784308910369873,1550,436,0,0
0.5824193954467773,1550,436,0,0
0.5864088535308838,1550,436,0,0
0.590397834777832,1550,436,0,0
0.5943870544433594,1550,436,0,0
0.5983762741088867,1550,436,0,0
0.6023659706115723,1550,436,0,0
0.6063549518585205,1550,436,0,0
0.610368013381958,1550,436,0,0
0.6143574714660645,1550,436,0,0
0.6183474063873291,1550,436,0,0
0.6223409175872803,1550,436,0,0
0.6410250663757324,1550,436,0,0
0.6566686630249023,1550,436,0,0
0.6722924709320068,1550,436,0,0
0.6879122257232666,1550,436,0,0
0.703538179397583,1550,436,0,0
0.7191545963287354,1550,436,0,0
0.7347822189331055,1550,436,0,0
0.7504026889801025,1550,436,0,0
0.7659950256347656,1550,436,0,0
0.7816464900970459,1550,436,0,0
0.7972657680511475,1550,436,0,0
0.8128588199615479,1550,436,0,0
0.828479528427124,1550,436,0,0
0.8441007137298584,1550,436,0,0
0.8597221374511719,1550,436,0,0
0.8753433227539062,1550,436,0,0
0.8909878730773926,1550,436,0,0
0.9066116809844971,1550,436,0,0
0.910139799118042,1550,436,0,0
0.914132833480835,1550,436,0,0
0.9181227684020996,1550,436,0,0
0.9221072196960449,1550,436,0,0
0.9260728359222412,1550,436,0,0
0.9300613403320312,1550,436,0,0
0.9340507984161377,1550,436,0,0
0.9380404949188232,1550,436,0,0
0.9420299530029297,1550,436,0,0
0.9460189342498779,1550,436,0,0
0.9500081539154053,1550,436,0,0
0.968986988067627,1550,436,0,0
0.9729702472686768,1550,436,0,0
0.9769372940063477,1550,436,0,0
0.9809551239013672,1550,436,0,0
0.984938383102417,1550,436,0,0
1.0008955001831055,1550,436,0,0
1.00486159324646,1550,436,0,0
1.0088508129119873,1550,436,0,0
1.0128400325775146,1550,436,0,0
1.0168297290802002,1550,436,0,0
1.0415358543395996,1550,436,0,0
1.0571620464324951,1550,436,0,0
1.0723881721496582,1550,436,0,0
1.0763487815856934,1550,436,0,0
1.080338478088379,1550,436,0,0
1.0843274593353271,1550,436,0,0
1.0883166790008545,1550,436,0,0
1.1043031215667725,1550,436,0,0
1.1082634925842285,1550,436,0,0
1.1122527122497559,1550,436,0,0
1.1162419319152832,1550,436,0,0
1.1202313899993896,1550,436,0,0
1.1409640312194824,1550,436,0,0
1.1565566062927246,1550,436,0,0
1.1722066402435303,1550,436,0,0
1.1878254413604736,1550,436,0,0
1.20344877243042,1550,436,0,0
1.2190418243408203,1550,436,0,0
1.2346630096435547,1550,436,0,0
1.250312328338623,1550,436,0,0
1.2659058570861816,1550,436,0,0
1.2815561294555664,1550,436,0,0
1.2971484661102295,1550,436,0,0
1.3128001689910889,1550,436,0,0
1.3284213542938232,1550,436,0,0
1.34401273727417,1550,436,0,0
1.359666347503662,1550,436,0,0
1.3752551078796387,1550,436,0,0
1.3909075260162354,1550,436,0,0
1.4064979553222656,1550,436,0,0
1.422149419784546,1550,436,0,0
1.4377696514129639,1550,436,0,0
1.453361988067627,1550,436,0,0
1.4690160751342773,1550,436,0,0
1.4846372604370117,1550,436,0,0
1.5158798694610596,1550,436,0,0
1.531468391418457,1550,436,0,0
1.5471110343933105,1550,436,0,0
1.562711238861084,1550,436,0,0
1.5783648490905762,1550,436,0,0
1.5939538478851318,1550,436,0,0
1.6096034049987793,1550,436,0,0
1.6251964569091797,1550,436,0,0
1.6408464908599854,1550,436,0,0
1.6564626693725586,1550,436,0,0
1.672060489654541,1550,436,0,0
1.6877052783966064,1550,436,0,0
1.7033352851867676,1550,436,0,0
1.7189242839813232,1550,436,0,0
1.73457932472229,1550,436,0,0
1.750166893005371,1550,436,0,0
1.7658097743988037,1550,436,0,0
1.7814099788665771,1550,436,0,0
1.797032117843628,1550,436,0,0
1.812652349472046,1550,436,0,0
1.8282952308654785,1550,436,0,0
1.8438951969146729,1550,436,0,0
1.85953950881958,1550,436,0,0
1.8751375675201416,1550,436,0,0
1.890782356262207,1550,436,0,0
1.9064033031463623,1550,436,0,0
1.9220249652862549,1550,436,0,0
1.9376230239868164,1550,436,0,0
1.9532766342163086,1550,436,0,0
1.9688656330108643,1550,436,0,0
1.9845201969146729,1550,436,0,0
2.000108480453491,1550,436,0,0
2.0157630443573,1550,436,0,0
2.031351089477539,1550,436,0,0
2.0469727516174316,1550,436,0,0
2.062614917755127,1550,436,0,0
2.078242540359497,1550,436,0,0
2.0938596725463867,1550,436,0,0
2.109457492828369,1550,436,0,0
2.1251020431518555,1550,436,0,0
2.140728712081909,1550,436,0,0
2.1563215255737305,1550,436,0,0
2.17197585105896,1550,436,0,0
2.1875646114349365,1550,436,0,0
2.203218698501587,1550,436,0,0
2.234461545944214,1550,436,0,0
2.2657036781311035,1550,436,0,0
2.28129243850708,1550,436,0,0
2.2969422340393066,1550,436,0,0
2.312566041946411,1550,436,0,0
2.3281843662261963,1550,436,0,0
2.343777656555176,1550,436,0,0
2.3594276905059814,1550,436,0,0
2.3750202655792236,1550,436,0,0
2.390669822692871,1550,436,0,0
2.4062628746032715,1550,436,0,0
2.42191481590271,1550,436,0,0
2.4375057220458984,1550,436,0,0
2.453159809112549,1550,436,0,0
2.468748092651367,1550,436,0,0
2.4843978881835938,1550,436,0,0
2.499990940093994,1550,436,0,0
2.5156404972076416,1550,436,0,0
2.5312631130218506,1550,436,0,0
2.546886682510376,1550,436,0,0
2.562476396560669,1550,436,0,0
2.578130006790161,1550,436,0,0
2.5937187671661377,1550,436,0,0
2.6093685626983643,1550,436,0,0
2.6249616146087646,1550,436,0,0
2.640610933303833,1550,436,0,0
2.6562042236328125,1550,436,0,0
2.6718552112579346,1550,436,0,0
2.6874468326568604,1550,436,0,0
2.7031004428863525,1550,436,0,0
2.7186896800994873,1550,436,0,0
2.7343435287475586,1550,436,0,0
2.749964952468872,1550,436,0,0
2.7655746936798096,1550,436,0,0
2.781174898147583,1550,436,0,0
2.7968192100524902,1550,436,0,0
2.812448024749756,1550,436,0,0
2.8280673027038574,1550,436,0,0
2.843660354614258,1550,436,0,0
2.859309673309326,1550,436,0,0
2.8749029636383057,1550,436,0,0
2.8905532360076904,1550,436,0,0
2.9061455726623535,1550,436,0,0
2.921797513961792,1550,436,0,0
2.9373881816864014,1550,436,0,0
2.9530420303344727,1550,436,0,0
2.9686546325683594,1550,436,0,0
2.9842803478240967,1550,436,0,0
2.999873399734497,1550,436,0,0
3.0155179500579834,1550,436,0,0
3.031116008758545,1550,436,0,0
3.0467679500579834,1550,436,0,0
3.062358856201172,1550,436,0,0
3.078002691268921,1550,436,0,0
3.096067190170288,1550,436,0,0
3.111684799194336,1550,436,0,0
3.1272807121276855,1550,436,0,0
3.142930030822754,1550,436,0,0
3.1585235595703125,1550,436,0,0
3.1741750240325928,1550,436,0,0
3.1897659301757812,1550,436,0,0
3.2054154872894287,1550,436,0,0
3.221008777618408,1550,436,0,0
3.236654043197632,1550,436,0,0
3.252251386642456,1550,436,0,0
3.2678937911987305,1550,436,0,0
3.2835159301757812,1550,436,0,0
3.2991154193878174,1550,436,0,0
3.3147594928741455,1550,436,0,0
3.330379009246826,1550,436,0,0
3.3459794521331787,1550,436,0,0
3.361621856689453,1550,436,0,0
3.3772220611572266,1550,436,0,0
3.392871618270874,1550,436,0,0
3.4084877967834473,1550,436,0,0
3.4241116046905518,1550,436,0,0
3.4397075176239014,1550,436,0,0
3.4553518295288086,1550,436,0,0
3.47094988822937,1550,436,0,0
3.4865944385528564,1550,436,0,0
3.502192735671997,1550,436,0,0
3.5178377628326416,1550,436,0,0
3.533435583114624,1550,436,0,0
3.5490806102752686,1550,436,0,0
3.5646779537200928,1550,436,0,0
3.5803275108337402,1550,436,0,0
3.5959208011627197,1550,436,0,0
3.611572742462158,1550,436,0,0
